lap,timestamp,Laptrigger_lapdist_dls,Steering_Angle,VBOX_Lat_Min,VBOX_Long_Minutes,accx_can,accy_can,aps,gear,nmot,pbrake_f,pbrake_r,speed
5,2025-09-05T00:34:04.589Z,,-48.6,33.5312385559082,-86.62401580810547,0.008,-0.627,5.63,1.0,,0.0,0.0,
5,2025-09-05T00:34:04.804Z,,-49.6,33.53126525878906,-86.62398529052734,-0.071,-0.752,0.31,1.0,,0.0,0.0,
5,2025-09-05T00:34:05.019Z,,-50.1,33.53129196166992,-86.62394714355469,-0.15,-0.848,0.32,1.0,,0.0,0.0,
5,2025-09-05T00:34:05.234Z,,-43.5,33.53131484985352,-86.62390899658203,-0.208,-0.722,12.22,1.0,,0.0,0.0,
5,2025-09-05T00:34:05.451Z,,-38.5,33.531341552734375,-86.62385559082031,0.09,-0.607,6.3500000000000005,1.0,,0.0,0.0,
5,2025-09-05T00:34:05.665Z,,-39.5,33.53135681152344,-86.62381744384766,-0.247,-0.55,0.34,1.0,,0.0,0.0,
5,2025-09-05T00:34:05.881Z,,-48.2,33.5313720703125,-86.62377166748047,-0.087,-0.671,9.0,1.0,,0.0,0.0,
5,2025-09-05T00:34:06.095Z,,-51.400000000000006,33.5313835144043,-86.62373352050781,-0.115,-0.719,11.28,1.0,,0.0,0.0,
5,2025-09-05T00:34:06.353Z,,-54.1,33.53139305114746,-86.62368392944336,0.10049999999999999,-0.7585,17.1,1.0,,0.0,0.0,
5,2025-09-05T00:34:06.568Z,,-55.3,33.53139877319336,-86.6236343383789,0.019,-0.739,18.11,1.0,,0.0,0.0,
5,2025-09-05T00:34:06.784Z,,-64.4,33.531402587890625,-86.62358856201172,0.038,-0.842,17.14,1.0,,0.0,0.0,
5,2025-09-05T00:34:07.002Z,,-59.400000000000006,33.531402587890625,-86.62354278564453,0.096,-0.873,8.56,1.0,,0.0,0.0,
5,2025-09-05T00:34:07.218Z,,-60.2,33.53139877319336,-86.62350463867188,-0.079,-0.891,14.09,1.0,,0.0,0.0,
5,2025-09-05T00:34:07.434Z,,-57.900000000000006,33.5313835144043,-86.6234359741211,-0.011,-0.874,11.21,1.0,,0.0,0.0,
5,2025-09-05T00:34:07.693Z,3246.0,-57.900000000000006,33.5313720703125,-86.6233901977539,-0.006,-0.893,10.3,1.0,5612.0,0.0,0.0,
5,2025-09-05T00:34:07.908Z,3250.0,-53.5,33.53135681152344,-86.62335205078125,-0.095,-0.859,14.88,1.0,5723.0,0.0,0.0,
5,2025-09-05T00:34:08.123Z,3255.0,-42.5,33.53133773803711,-86.6233139038086,0.054,-0.711,12.58,1.0,5584.0,0.0,0.0,
5,2025-09-05T00:34:08.339Z,3259.0,-42.6,33.531307220458984,-86.62326049804688,0.054,-0.63,10.28,1.0,5896.0,0.0,0.0,
5,2025-09-05T00:34:08.555Z,3263.0,-29.0,33.53128433227539,-86.62322235107422,-0.03,-0.597,12.65,1.0,5652.0,0.0,0.0,
5,2025-09-05T00:34:08.770Z,3268.0,-6.2,33.53125762939453,-86.6231918334961,0.091,-0.229,13.41,1.0,5756.0,0.0,0.0,
5,2025-09-05T00:34:08.985Z,3272.0,-0.5,33.531227111816406,-86.62315368652344,-0.008,-0.016,5.38,1.0,5819.0,0.0,0.0,
5,2025-09-05T00:34:09.202Z,3281.0,0.9,33.53120040893555,-86.62312316894531,-0.321,-0.03,10.0,1.0,5775.0,0.0,0.0,
5,2025-09-05T00:34:09.418Z,3285.0,0.6000000000000001,33.53116989135742,-86.62309265136719,-0.249,-0.071,19.41,1.0,5681.0,0.0,0.0,
5,2025-09-05T00:34:09.633Z,3290.0,5.7,33.53114318847656,-86.62306213378906,-0.097,-0.007,15.82,1.0,5876.0,0.0,0.0,
5,2025-09-05T00:34:09.851Z,3294.0,5.2,33.53110122680664,-86.62301635742188,0.083,-0.016,14.1,1.0,5594.0,0.0,0.0,
5,2025-09-05T00:34:10.065Z,3298.0,23.3,33.53107070922852,-86.62298583984375,0.109,0.173,45.92,1.0,5750.0,0.0,0.0,
5,2025-09-05T00:34:10.282Z,3303.0,39.900000000000006,33.53104019165039,-86.62295532226562,0.33,0.499,100.0,1.0,5861.0,0.0,0.0,
5,2025-09-05T00:34:10.498Z,3307.0,37.8,33.531009674072266,-86.6229248046875,0.261,0.497,100.0,1.0,6025.0,0.0,0.0,
5,2025-09-05T00:34:10.714Z,3312.0,47.0,33.530982971191406,-86.62289428710938,0.242,0.604,100.0,1.0,6099.0,0.0,0.0,
5,2025-09-05T00:34:10.932Z,3316.0,50.400000000000006,33.53095245361328,-86.62285614013672,0.254,0.71,100.0,1.0,6295.0,0.0,0.0,
5,2025-09-05T00:34:11.147Z,3321.0,50.6,33.530914306640625,-86.62279510498047,0.237,0.753,100.0,1.0,6471.0,0.0,0.0,
5,2025-09-05T00:34:11.363Z,3326.0,53.6,33.530887603759766,-86.62274932861328,0.257,0.843,100.0,1.0,6641.0,0.0,0.0,
5,2025-09-05T00:34:11.579Z,3331.0,50.0,33.53086471557617,-86.6227035522461,0.255,0.841,100.0,1.0,6815.0,0.0,0.0,
5,2025-09-05T00:34:11.794Z,3337.0,50.0,33.530845642089844,-86.62265014648438,0.264,0.888,100.0,1.0,6971.0,0.0,0.0,
5,2025-09-05T00:34:12.009Z,3347.0,48.1,33.53082656860352,-86.62260437011719,0.019,0.868,100.0,2.0,7307.0,0.0,0.0,
5,2025-09-05T00:34:12.224Z,3353.0,57.900000000000006,33.53080749511719,-86.62254333496094,0.382,0.901,100.0,2.0,7279.0,0.0,0.0,
5,2025-09-05T00:34:12.439Z,3359.0,61.1,33.53079605102539,-86.62248992919922,0.143,1.04,100.0,2.0,6336.0,0.0,0.0,
5,2025-09-05T00:34:12.655Z,3364.0,30.9,33.53078079223633,-86.62239837646484,0.31,0.8270000000000001,100.0,2.0,5992.0,0.0,0.0,
5,2025-09-05T00:34:12.914Z,,36.7,33.5307731628418,-86.6223373413086,0.427,0.951,100.0,2.0,,0.0,0.0,106.17
5,2025-09-05T00:34:13.132Z,,74.3,33.5307731628418,-86.62227630615234,0.237,1.112,100.0,2.0,,0.0,0.0,107.46
5,2025-09-05T00:34:13.348Z,,59.3,33.53077697753906,-86.62217712402344,0.079,1.02,100.0,2.0,,0.0,0.0,109.13
5,2025-09-05T00:34:13.564Z,,66.5,33.530784606933594,-86.62210845947266,0.095,1.391,100.0,2.0,,0.0,0.0,111.17
5,2025-09-05T00:34:13.822Z,,47.2,33.53079605102539,-86.6220474243164,0.22999999999999998,1.1385,100.0,2.0,,0.0,0.0,113.56
5,2025-09-05T00:34:14.081Z,,52.3,33.530818939208984,-86.6219482421875,0.223,1.125,100.0,2.0,,0.0,0.0,
5,2025-09-05T00:34:14.297Z,,38.2,33.53084182739258,-86.62187957763672,0.223,0.986,100.0,2.0,,0.0,0.0,
5,2025-09-05T00:34:14.555Z,,35.85,33.53087615966797,-86.6218032836914,0.2265,0.8515,100.0,2.0,,0.0,0.0,
5,2025-09-05T00:34:14.812Z,3435.0,28.3,33.530914306640625,-86.6217269897461,0.247,1.048,100.0,2.0,7175.0,0.0,0.0,
5,2025-09-05T00:34:15.029Z,3442.0,19.200000000000003,33.53097152709961,-86.62163543701172,0.205,0.618,100.0,2.0,7176.0,0.0,0.0,
5,2025-09-05T00:34:15.245Z,3449.0,19.8,33.531009674072266,-86.62158203125,0.297,0.383,100.0,3.0,7250.0,0.0,0.0,
5,2025-09-05T00:34:15.461Z,3456.0,19.3,33.53105163574219,-86.62152099609375,0.256,0.35,100.0,3.0,6264.0,0.0,0.0,
5,2025-09-05T00:34:15.677Z,3463.0,21.3,33.53109359741211,-86.62146759033203,0.232,0.392,100.0,3.0,6063.0,0.0,0.0,
5,2025-09-05T00:34:15.935Z,,21.9,33.531158447265625,-86.62138366699219,0.227,0.287,100.0,3.0,,0.0,0.0,130.01
5,2025-09-05T00:34:16.152Z,,17.3,33.53120803833008,-86.62132263183594,0.24,0.486,100.0,3.0,,0.0,0.0,131.56
5,2025-09-05T00:34:16.368Z,,0.5,33.531253814697266,-86.62126922607422,0.186,0.198,100.0,3.0,,0.0,0.0,132.92000000000002
5,2025-09-05T00:34:16.585Z,,7.300000000000001,33.53130340576172,-86.6212158203125,0.187,-0.016,100.0,3.0,,0.0,0.0,134.63
5,2025-09-05T00:34:16.802Z,,13.1,33.53135299682617,-86.62116241455078,0.199,0.111,100.0,3.0,,0.0,0.0,137.29
5,2025-09-05T00:34:17.017Z,,6.9,33.531402587890625,-86.62110137939453,0.216,0.198,100.0,3.0,,0.0,0.0,138.67000000000002
5,2025-09-05T00:34:17.233Z,,5.1000000000000005,33.531455993652344,-86.62104797363281,0.203,0.051,100.0,3.0,,0.0,0.0,140.1
5,2025-09-05T00:34:17.448Z,,0.3,33.531532287597656,-86.62096405029297,0.187,0.003,100.0,3.0,,0.0,0.0,141.56
5,2025-09-05T00:34:17.663Z,,-5.300000000000001,33.531585693359375,-86.62090301513672,0.205,-0.22,100.0,3.0,,0.0,0.0,142.93
5,2025-09-05T00:34:17.923Z,,-2.6500000000000004,33.531639099121094,-86.620849609375,0.20600000000000002,-0.23,100.0,3.0,,0.0,0.0,144.19
5,2025-09-05T00:34:18.138Z,,-3.9,33.53169250488281,-86.62078857421875,0.216,-0.205,100.0,3.0,,0.0,0.0,
5,2025-09-05T00:34:18.355Z,,-10.5,33.53177261352539,-86.62069702148438,0.167,-0.391,100.0,3.0,,0.0,0.0,
5,2025-09-05T00:34:19.952Z,,8.6,33.532188415527344,-86.62016296386719,0.125,0.109,100.0,4.0,,0.0,0.0,
5,2025-09-05T00:34:20.211Z,3650.0,10.5,33.5322380065918,-86.62008666992188,0.142,0.129,100.0,4.0,6297.0,0.0,0.0,
5,2025-09-05T00:34:20.555Z,,9.6,33.532344818115234,-86.61994934082031,0.167,0.229,100.0,4.0,,0.0,0.0,
5,2025-09-05T00:34:20.855Z,3678.0,9.0,33.53242874145508,-86.61984252929688,0.144,0.148,100.0,4.0,6415.0,0.0,0.0,
5,2025-09-05T00:34:21.072Z,3687.0,8.200000000000001,33.53248596191406,-86.61976623535156,0.137,0.154,100.0,4.0,6453.0,0.0,0.0,
5,2025-09-05T00:34:21.288Z,3696.0,2.7,33.53253936767578,-86.61969757080078,0.127,0.026,100.0,4.0,6492.0,0.0,0.0,
6,2025-09-05T00:34:21.510Z,3705.0,2.7,33.532596588134766,-86.61962890625,0.129,-0.059,100.0,4.0,6527.0,0.0,0.0,
6,2025-09-05T00:34:21.725Z,5.0,3.8,33.532684326171875,-86.61951446533203,0.139,-0.056,100.0,4.0,6563.0,0.0,0.0,
6,2025-09-05T00:34:21.984Z,,5.4,33.53274154663086,-86.61944580078125,0.157,0.037,100.0,4.0,,0.0,0.0,168.15
6,2025-09-05T00:34:22.202Z,,5.5,33.53280258178711,-86.61936950683594,0.138,0.055,100.0,4.0,,0.0,0.0,170.19
6,2025-09-05T00:34:22.418Z,,5.9,33.532859802246094,-86.61930084228516,-0.132,0.068,100.0,4.0,,13.11,13.245,171.20000000000002
6,2025-09-05T00:34:22.634Z,,5.300000000000001,33.53291702270508,-86.61922454833984,0.165,0.028,100.0,4.0,,0.0,0.0,172.13
6,2025-09-05T00:34:22.851Z,,4.4,33.53300857543945,-86.61911010742188,0.139,0.019,100.0,4.0,,0.0,0.0,171.98
6,2025-09-05T00:34:23.065Z,,4.0,33.53306579589844,-86.6190414428711,0.124,0.001,100.0,4.0,,0.0,0.0,173.04
6,2025-09-05T00:34:23.323Z,,6.1000000000000005,33.53314208984375,-86.61894607543945,0.1235,0.035500000000000004,100.0,4.0,,0.0,0.0,173.86
6,2025-09-05T00:34:23.753Z,,13.7,33.53327560424805,-86.6187744140625,0.132,-0.014,0.04,4.0,,0.0,0.0,
6,2025-09-05T00:34:23.972Z,,16.2,33.5333366394043,-86.61869812011719,-0.843,0.453,0.02,4.0,,55.715,54.89,
6,2025-09-05T00:34:24.232Z,,5.800000000000001,33.53342819213867,-86.61858367919922,-1.246,0.548,0.06,4.0,,89.055,90.05,
6,2025-09-05T00:34:24.492Z,,17.799999999999997,33.533485412597656,-86.61851501464844,-1.054,0.426,0.05,3.0,,53.845,54.745000000000005,
6,2025-09-05T00:34:24.706Z,,20.5,33.53354263305664,-86.61845397949219,-0.614,0.8270000000000001,0.0,3.0,,27.055,27.65,
6,2025-09-05T00:34:25.008Z,156.0,52.05,33.533626556396484,-86.61836242675781,-0.1795,0.8905000000000001,0.0,3.0,6810.0,0.0,0.0,150.93
6,2025-09-05T00:34:25.266Z,,24.9,33.53371047973633,-86.6182861328125,-0.178,1.011,0.65,3.0,,0.0,0.0,
6,2025-09-05T00:34:25.482Z,,37.1,33.53376770019531,-86.61823272705078,-0.196,1.126,1.29,3.0,,0.0,0.0,
6,2025-09-05T00:34:25.696Z,,19.5,33.53382873535156,-86.6181869506836,-0.173,1.095,1.74,3.0,,0.0,0.0,
6,2025-09-05T00:34:25.912Z,,47.6,33.53388977050781,-86.6181411743164,-0.216,1.336,26.72,3.0,,0.0,0.0,
6,2025-09-05T00:34:26.126Z,,65.10000000000001,33.53395080566406,-86.61810302734375,0.17,1.377,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:26.342Z,,77.2,33.53404998779297,-86.61805725097656,0.091,1.667,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:26.557Z,,82.0,33.534114837646484,-86.61803436279297,0.066,1.635,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:26.775Z,,80.60000000000001,33.534183502197266,-86.6180191040039,0.125,1.563,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:26.992Z,,61.5,33.53425598144531,-86.61801147460938,0.129,1.425,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:27.249Z,,49.6,33.53436279296875,-86.61801147460938,0.125,1.214,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:27.464Z,,64.0,33.53443145751953,-86.61801147460938,0.171,1.506,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:27.722Z,,65.60000000000001,33.53453826904297,-86.61803436279297,0.115,1.499,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:27.937Z,,59.400000000000006,33.534576416015625,-86.6180419921875,0.137,1.645,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:28.155Z,,23.4,33.5346794128418,-86.61808013916016,0.211,1.17,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:28.414Z,301.0,-28.8,33.53474807739258,-86.61811065673828,0.191,-0.263,100.0,3.0,6902.0,0.0,0.0,
6,2025-09-05T00:34:28.675Z,,-11.5,33.534847259521484,-86.61815643310547,-0.251,-0.582,0.0,3.0,,2.455,2.73,147.97
6,2025-09-05T00:34:28.891Z,,-14.7,33.534915924072266,-86.61819458007812,-1.104,-0.475,0.04,3.0,,61.175,60.08,148.62
6,2025-09-05T00:34:29.106Z,,-23.0,33.53498458862305,-86.61821746826172,-0.938,-0.623,0.02,3.0,,63.71,65.33,147.3
6,2025-09-05T00:34:29.408Z,,-20.4,33.53507995605469,-86.61825561523438,-1.077,-0.556,0.0,2.0,,56.125,56.845,
6,2025-09-05T00:34:29.624Z,,-7.1000000000000005,33.53516387939453,-86.6182861328125,-0.924,-0.657,0.0,2.0,,38.835,39.585,
6,2025-09-05T00:34:29.839Z,,-55.2,33.53522109985352,-86.61830139160156,-0.626,-1.048,0.0,2.0,,26.69,27.59,
6,2025-09-05T00:34:30.055Z,,-61.400000000000006,33.53527069091797,-86.6183090209961,-0.298,-1.191,0.0,2.0,,2.73,3.37,
6,2025-09-05T00:34:30.269Z,,-34.1,33.53532409667969,-86.61831665039062,-0.162,-1.202,3.46,2.0,,0.0,0.0,
6,2025-09-05T00:34:30.484Z,,-20.5,33.53537368774414,-86.61831665039062,-0.162,-1.164,7.97,2.0,,0.0,0.0,
6,2025-09-05T00:34:30.702Z,,-37.8,33.53541946411133,-86.6183090209961,-0.134,-1.107,0.27,2.0,,0.0,0.0,
6,2025-09-05T00:34:30.918Z,,-17.0,33.53546905517578,-86.61830139160156,-0.178,-1.024,10.52,2.0,,0.0,0.0,
6,2025-09-05T00:34:31.135Z,,-46.3,33.53553771972656,-86.61827850341797,-0.165,-0.933,11.35,1.0,,0.0,0.0,
6,2025-09-05T00:34:31.351Z,,-40.6,33.535579681396484,-86.61825561523438,0.008,-0.908,15.26,1.0,,0.0,0.0,
6,2025-09-05T00:34:31.565Z,,-65.9,33.535621643066406,-86.61823272705078,0.014,-0.942,3.83,1.0,,0.0,0.0,
6,2025-09-05T00:34:31.781Z,,-69.5,33.53565979003906,-86.61820983886719,-0.284,-1.155,0.23,1.0,,0.0,0.0,
6,2025-09-05T00:34:31.995Z,,-54.2,33.53569793701172,-86.61817932128906,-0.205,-1.132,12.46,1.0,,0.0,0.0,
6,2025-09-05T00:34:32.212Z,,-66.7,33.53573226928711,-86.61814880371094,-0.137,-1.27,14.84,1.0,,0.0,0.0,
6,2025-09-05T00:34:32.427Z,,-78.4,33.5357780456543,-86.61808776855469,-0.005,-1.116,20.04,1.0,,0.0,0.0,
6,2025-09-05T00:34:32.646Z,,-95.8,33.53580474853516,-86.6180419921875,0.14,-1.048,25.14,1.0,,0.0,0.0,
6,2025-09-05T00:34:32.862Z,,-99.1,33.53582763671875,-86.61800384521484,-0.148,-1.137,0.33,1.0,,0.0,0.0,
6,2025-09-05T00:34:33.077Z,,-89.2,33.53584671020508,-86.61795043945312,-0.233,-1.149,16.65,1.0,,0.0,0.0,
6,2025-09-05T00:34:33.292Z,,-49.8,33.53586196899414,-86.61790466308594,0.141,-1.167,77.31,1.0,,0.0,0.0,
6,2025-09-05T00:34:33.507Z,,-50.3,33.53587341308594,-86.61785125732422,0.268,-1.081,100.0,1.0,,0.0,0.0,
6,2025-09-05T00:34:33.725Z,,-71.2,33.53588104248047,-86.61776733398438,0.248,-1.132,100.0,1.0,,0.0,0.0,
6,2025-09-05T00:34:33.942Z,,-70.5,33.535884857177734,-86.61771392822266,0.254,-1.132,100.0,2.0,,0.0,0.0,
6,2025-09-05T00:34:34.157Z,,-72.4,33.53588104248047,-86.61766052246094,0.241,-1.138,100.0,2.0,,0.0,0.0,
6,2025-09-05T00:34:34.374Z,,-68.5,33.53587341308594,-86.61759948730469,0.201,-1.318,100.0,2.0,,0.0,0.0,
6,2025-09-05T00:34:34.589Z,,-64.9,33.53586196899414,-86.61753845214844,0.191,-1.265,100.0,2.0,,0.0,0.0,
6,2025-09-05T00:34:34.804Z,,-72.5,33.53584671020508,-86.61747741699219,0.191,-1.162,100.0,2.0,,0.0,0.0,
6,2025-09-05T00:34:35.021Z,,-65.2,33.535823822021484,-86.61742401123047,0.184,-1.293,100.0,2.0,,0.0,0.0,
6,2025-09-05T00:34:35.236Z,,-55.3,33.53580093383789,-86.61736297607422,0.218,-1.21,100.0,2.0,,0.0,0.0,
6,2025-09-05T00:34:35.452Z,,-57.3,33.5357551574707,-86.6172866821289,0.194,-1.122,100.0,2.0,,0.0,0.0,
6,2025-09-05T00:34:35.668Z,,-56.6,33.53571701049805,-86.61723327636719,0.194,-1.299,100.0,2.0,,0.0,0.0,
6,2025-09-05T00:34:35.882Z,,-50.900000000000006,33.535675048828125,-86.6171875,0.166,-1.316,100.0,2.0,,0.0,0.0,
6,2025-09-05T00:34:36.097Z,,-50.400000000000006,33.5356330871582,-86.61714172363281,0.216,-1.332,100.0,2.0,,0.0,0.0,
6,2025-09-05T00:34:36.312Z,,-53.5,33.53558349609375,-86.61710357666016,0.197,-1.238,100.0,2.0,,0.0,0.0,
6,2025-09-05T00:34:36.528Z,,-53.900000000000006,33.53550720214844,-86.61705780029297,0.155,-1.295,100.0,2.0,,0.0,0.0,
6,2025-09-05T00:34:36.788Z,,-46.5,33.53544998168945,-86.61702728271484,0.218,-1.294,100.0,2.0,,0.0,0.0,
6,2025-09-05T00:34:37.005Z,,-39.6,33.53539276123047,-86.61700439453125,-0.125,-1.307,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:37.221Z,,-36.4,33.535301208496094,-86.61697387695312,0.205,-1.019,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:37.436Z,,-24.9,33.535240173339844,-86.6169662475586,0.193,-0.991,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:37.652Z,,-12.7,33.53517532348633,-86.61695861816406,0.183,-0.788,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:37.867Z,,-34.0,33.53511047363281,-86.61695861816406,0.156,-0.967,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:38.082Z,,-30.5,33.5350456237793,-86.61695861816406,0.153,-1.098,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:38.297Z,,-27.0,33.53497695922852,-86.6169662475586,0.16,-0.924,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:38.512Z,,-25.8,33.534912109375,-86.61697387695312,0.177,-0.892,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:38.729Z,,-18.6,33.534812927246094,-86.61699676513672,0.192,-0.728,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:38.946Z,,-22.1,33.53474807739258,-86.61701965332031,0.188,-0.674,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:39.162Z,,-20.0,33.53468322753906,-86.61703491210938,0.191,-0.641,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:39.377Z,,-18.4,33.53461837768555,-86.6170654296875,0.201,-0.577,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:39.592Z,,-14.9,33.5345573425293,-86.6170883178711,0.182,-0.491,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:39.807Z,,-17.8,33.53449249267578,-86.61711883544922,0.193,-0.558,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:40.022Z,,-7.6,33.534393310546875,-86.6171646118164,0.24,-0.605,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:40.237Z,,-14.1,33.53436279296875,-86.61717987060547,0.214,-0.488,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:40.455Z,,-4.9,33.53426742553711,-86.61724090576172,0.135,-0.457,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:40.672Z,,-5.7,33.534202575683594,-86.61727905273438,0.178,-0.472,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:40.889Z,,-5.800000000000001,33.534141540527344,-86.61732482910156,0.176,-0.427,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:41.105Z,,-5.7,33.534080505371094,-86.61736297607422,0.129,-0.289,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:41.321Z,,-10.1,33.534019470214844,-86.6174087524414,0.168,-0.508,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:41.536Z,,-10.2,33.533958435058594,-86.61746215820312,0.168,-0.394,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:41.752Z,,-9.8,33.53386688232422,-86.61753845214844,0.18,-0.45,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:41.968Z,,-9.6,33.53380584716797,-86.61758422851562,0.153,-0.511,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:42.184Z,,-10.1,33.533748626708984,-86.61764526367188,0.192,-0.452,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:42.402Z,,-7.2,33.53369140625,-86.6176986694336,0.175,-0.479,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:42.618Z,,-7.300000000000001,33.53363037109375,-86.61775970458984,0.185,-0.402,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:42.834Z,,-6.7,33.533546447753906,-86.61785125732422,0.188,-0.32,100.0,3.0,,0.0,0.0,
6,2025-09-05T00:34:43.051Z,,-7.6,33.53348922729492,-86.61791229248047,0.277,-0.397,100.0,4.0,,0.0,0.0,
6,2025-09-05T00:34:43.265Z,,-8.9,33.53343200683594,-86.61797332763672,0.156,-0.392,100.0,4.0,,0.0,0.0,
6,2025-09-05T00:34:43.481Z,,-5.1000000000000005,33.53337860107422,-86.6180419921875,0.149,-0.418,100.0,4.0,,0.0,0.0,
6,2025-09-05T00:34:43.695Z,,-4.6000000000000005,33.533321380615234,-86.61811065673828,0.135,-0.299,100.0,4.0,,0.0,0.0,
6,2025-09-05T00:34:43.911Z,,-0.9,33.53326797485352,-86.61817932128906,0.121,-0.214,100.0,4.0,,0.0,0.0,
6,2025-09-05T00:34:44.125Z,,1.4,33.53321075439453,-86.61824798583984,0.1,-0.128,100.0,4.0,,0.0,0.0,
6,2025-09-05T00:34:44.341Z,,2.2,33.53313064575195,-86.61835479736328,0.115,-0.098,100.0,4.0,,0.0,0.0,
6,2025-09-05T00:34:44.555Z,,4.9,33.533077239990234,-86.61842346191406,0.166,-0.021,100.0,4.0,,0.0,0.0,
6,2025-09-05T00:34:44.815Z,876.0,7.0,33.53302383422852,-86.61849975585938,0.156,0.065,100.0,4.0,6431.0,0.0,0.0,
6,2025-09-05T00:34:45.032Z,885.0,5.4,33.53293991088867,-86.61860656738281,0.139,0.047,100.0,4.0,6470.0,0.0,0.0,
6,2025-09-05T00:34:45.292Z,,6.4,33.53288650512695,-86.61868286132812,0.044,0.042,100.0,4.0,,3.615,4.335,165.57
6,2025-09-05T00:34:45.506Z,,4.4,33.53282928466797,-86.6187515258789,0.142,0.073,100.0,4.0,,0.0,0.0,166.39
6,2025-09-05T00:34:45.722Z,,7.0,33.53277587890625,-86.61882781982422,0.15,0.052,100.0,4.0,,0.0,0.0,166.16
6,2025-09-05T00:34:45.937Z,,8.4,33.532718658447266,-86.61890411376953,0.116,0.08,100.0,4.0,,0.0,0.0,167.19
6,2025-09-05T00:34:46.155Z,,6.0,33.53263473510742,-86.61901092529297,0.134,0.11,100.0,4.0,,0.0,0.0,168.02
6,2025-09-05T00:34:46.372Z,,5.9,33.53257751464844,-86.61908721923828,0.137,0.024,100.0,4.0,,0.0,0.0,168.94
6,2025-09-05T00:34:46.589Z,,4.9,33.53252029418945,-86.61915588378906,0.132,0.016,100.0,4.0,,0.0,0.0,169.82
6,2025-09-05T00:34:46.804Z,,3.5,33.5324592590332,-86.61923217773438,0.117,-0.028,76.11,4.0,,0.0,0.0,171.38
6,2025-09-05T00:34:47.019Z,,6.0,33.53240203857422,-86.61930847167969,-0.091,0.056,0.02,4.0,,0.0,0.0,172.49
6,2025-09-05T00:34:47.234Z,,2.2,33.53231430053711,-86.61942291259766,-1.14,0.077,0.09,4.0,,83.365,81.93,173.1
6,2025-09-05T00:34:47.451Z,,-6.0,33.532257080078125,-86.61949157714844,-1.171,0.121,0.1,4.0,,112.77,113.305,172.68
6,2025-09-05T00:34:47.665Z,,-0.3,33.532203674316406,-86.61956024169922,-1.012,0.038,0.07,3.0,,56.935,58.585,162.25
6,2025-09-05T00:34:47.881Z,,2.5,33.53215026855469,-86.61962890625,-1.19,0.002,0.08,3.0,,63.835,64.245,154.57
6,2025-09-05T00:34:48.098Z,,4.800000000000001,33.532100677490234,-86.61968994140625,-1.191,-0.067,0.08,2.0,,45.245,46.145,147.76
6,2025-09-05T00:34:48.402Z,,13.5,33.53203201293945,-86.61978149414062,-0.8855,0.1225,0.05,2.0,,40.95,40.644999999999996,
6,2025-09-05T00:34:49.566Z,1068.0,27.1,33.53181076049805,-86.62002944946289,-0.672,0.9545,0.1,1.0,5717.0,23.447499999999998,24.0875,108.22
6,2025-09-05T00:34:49.824Z,,62.1,33.53173828125,-86.62008666992188,-0.594,1.166,0.12,1.0,,18.89,19.015,91.07
6,2025-09-05T00:34:50.212Z,1087.0,61.7,33.531681060791016,-86.6201171875,-0.528,1.052,0.09,1.0,5724.0,20.08,20.48,
